Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Replicons,CDS,Neighbors,Release Date,Genes
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004167","SAMN08628413","PRJNA433676",0.046474,35.7017,"unnamed3:NZ_CP027500.1/CP027500.1",56,0,"2018-03-29T00:00:00Z",65
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004055","SAMN08628411","PRJNA433676",0.231024,35.379,"unnamed1:NZ_CP027507.1/CP027507.1",210,0,"2018-03-29T00:00:00Z",257
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004055","SAMN08628411","PRJNA433676",0.053613,35.6201,"unnamed2:NZ_CP027508.1/CP027508.1",56,0,"2018-03-29T00:00:00Z",58
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004055","SAMN08628411","PRJNA433676",0.036341,35.3155,"unnamed3:NZ_CP027509.1/CP027509.1",47,0,"2018-03-29T00:00:00Z",52
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004055","SAMN08628411","PRJNA433676",0.033328,35.5797,"unnamed4:NZ_CP027510.1/CP027510.1",37,0,"2018-03-29T00:00:00Z",45
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004055","SAMN08628411","PRJNA433676",0.091057,33.2506,"unnamed5:NZ_CP027511.1/CP027511.1",93,0,"2018-03-29T00:00:00Z",107
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004028","SAMN08628410","PRJNA433676",0.184337,35.4053,"unnamed1:NZ_CP027513.1/CP027513.1",168,0,"2018-03-29T00:00:00Z",199
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004028","SAMN08628410","PRJNA433676",0.054737,35.4038,"unnamed2:NZ_CP027514.1/CP027514.1",56,0,"2018-03-29T00:00:00Z",60
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004028","SAMN08628410","PRJNA433676",0.053654,31.3882,"unnamed3:NZ_CP027515.1/CP027515.1",58,0,"2018-03-29T00:00:00Z",58
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004028","SAMN08628410","PRJNA433676",0.037152,35.5243,"unnamed4:NZ_CP027516.1/CP027516.1",41,0,"2018-03-29T00:00:00Z",49
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004024","SAMN08628409","PRJNA433676",0.259384,35.464,"unnamed1:NZ_CP027518.1/CP027518.1",240,0,"2018-03-29T00:00:00Z",289
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004024","SAMN08628409","PRJNA433676",0.048209,34.9271,"unnamed2:NZ_CP027519.1/CP027519.1",49,0,"2018-03-29T00:00:00Z",58
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004142","SAMN08628412","PRJNA433676",0.168778,35.6213,"unnamed1:NZ_CP027502.1/CP027502.1",154,0,"2018-03-29T00:00:00Z",174
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004142","SAMN08628412","PRJNA433676",0.054738,35.405,"unnamed2:NZ_CP027503.1/CP027503.1",57,0,"2018-03-29T00:00:00Z",60
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004142","SAMN08628412","PRJNA433676",0.036024,35.382,"unnamed3:NZ_CP027504.1/CP027504.1",33,0,"2018-03-29T00:00:00Z",41
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","AUSMDU00004142","SAMN08628412","PRJNA433676",0.03071,35.2719,"unnamed4:NZ_CP027505.1/CP027505.1",34,0,"2018-03-29T00:00:00Z",38
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","CFSAN059070","SAMN06621458","PRJNA243331",0.217014,35.3936,"unnamed1:NZ_CP020485.1/CP020485.1",200,0,"2018-04-28T00:00:00Z",236
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","CFSAN059070","SAMN06621458","PRJNA243331",0.049542,35.049,"unnamed2:NZ_CP020486.1/CP020486.1",52,0,"2018-04-28T00:00:00Z",60
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","CFSAN059070","SAMN06621458","PRJNA243331",0.001979,38.9085,"unnamed3:NZ_CP020487.1/CP020487.1",2,0,"2018-04-28T00:00:00Z",2
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","CFSAN059071","SAMN06621457","PRJNA243331",0.217014,35.3936,"unnamed1:NZ_CP020489.1/CP020489.1",200,0,"2018-04-28T00:00:00Z",236
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","CFSAN059071","SAMN06621457","PRJNA243331",0.049542,35.049,"unnamed2:NZ_CP020490.1/CP020490.1",52,0,"2018-04-28T00:00:00Z",60
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","CFSAN059071","SAMN06621457","PRJNA243331",0.001979,38.9085,"unnamed3:NZ_CP020491.1/CP020491.1",2,0,"2018-04-28T00:00:00Z",2
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","EFE11651","SAMEA3726428","PRJEB12401",0.192533,35.8313,"II:NZ_LN999988.1/LN999988.1",178,0,"2016-08-02T00:00:00Z",207
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","EFE11651","SAMEA3726428","PRJEB12401",0.032402,34.5102,"III:NZ_LN999989.1/LN999989.1",36,0,"2016-08-02T00:00:00Z",45
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","HY07","SAMN07945858","PRJNA416245",0.258852,36.1836,"unnamed2:NZ_CP032307.1/CP032307.1",236,0,"2018-09-21T00:00:00Z",292
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","HY07","SAMN07945858","PRJNA416245",0.021516,33.5471,"unnamed1:NZ_CP032309.1/CP032309.1",20,0,"2018-09-21T00:00:00Z",24
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","JE1","SAMN10237539","PRJNA496260",0.078861,35.1999,"unnamed:NZ_CP033042.1/CP033042.1",79,0,"2018-10-23T00:00:00Z",89
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","Gr17","SAMN10264165","PRJNA497659",0.049643,31.507,"pGR17:CP033377.1",53,0,"2018-11-05T00:00:00Z",69
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","RBWH1","SAMN10273305","PRJNA497960",0.167502,34.8814,"pRBWH1.1:NZ_CP033207.1/CP033207.1",146,0,"2018-12-26T00:00:00Z",170
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","RBWH1","SAMN10273305","PRJNA497960",0.055808,35.7296,"pRBWH1.2:NZ_CP033208.1/CP033208.1",56,0,"2018-12-26T00:00:00Z",59
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","RBWH1","SAMN10273305","PRJNA497960",0.039621,34.7215,"pRBWH1.3:NZ_CP033209.1/CP033209.1",41,0,"2018-12-26T00:00:00Z",45
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","RBWH1","SAMN10273305","PRJNA497960",0.011916,34.374,"pRBWH1.4:NZ_CP033210.1/CP033210.1",14,0,"2018-12-26T00:00:00Z",15
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","RBWH1","SAMN10273305","PRJNA497960",0.004453,35.4368,"pRBWH1.5:NZ_CP033211.1/CP033211.1",7,0,"2018-12-26T00:00:00Z",9
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","RBWH1","SAMN10273305","PRJNA497960",0.003008,34.6742,"pRBWH1.6:NZ_CP033212.1/CP033212.1",3,0,"2018-12-26T00:00:00Z",3
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E0139","SAMEA4884426","PRJEB28495",0.141895,35.5664,"2:NZ_LR132068.1/LR132068.1",143,0,"2018-12-19T00:00:00Z",160
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E1334","SAMEA4884531","PRJEB28495",0.124986,35.9016,"2:NZ_LR134096.1/LR134096.1",115,0,"2018-12-19T00:00:00Z",131
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E1334","SAMEA4884531","PRJEB28495",0.032824,36.516,"3:NZ_LR134097.1/LR134097.1",38,0,"2018-12-19T00:00:00Z",42
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.164095,34.7171,"2:NZ_LR134106.1/LR134106.1",151,0,"2018-12-19T00:00:00Z",183
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.0558,33.2258,"3:NZ_LR134107.1/LR134107.1",60,0,"2018-12-19T00:00:00Z",62
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.054563,35.6505,"4:NZ_LR134108.1/LR134108.1",59,0,"2018-12-19T00:00:00Z",61
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.053831,33.2466,"5:NZ_LR134109.1/LR134109.1",59,0,"2018-12-19T00:00:00Z",64
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.042954,34.3437,"6:NZ_LR134110.1/LR134110.1",41,0,"2018-12-19T00:00:00Z",48
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.037322,32.7314,"7:NZ_LR134111.1/LR134111.1",40,0,"2018-12-19T00:00:00Z",41
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.008671,33.9061,"8:NZ_LR134112.1/LR134112.1",12,0,"2018-12-19T00:00:00Z",12
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6043","SAMEA4884790","PRJEB28495",0.007165,33.538,"0:NZ_LR134113.1/LR134113.1",9,0,"2018-12-19T00:00:00Z",11
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4227","SAMEA4884646","PRJEB28495",0.175367,35.6356,"2:NZ_LR135171.1/LR135171.1",151,0,"2018-12-21T00:00:00Z",182
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4227","SAMEA4884646","PRJEB28495",0.046429,36.1757,"3:NZ_LR135172.1/LR135172.1",40,0,"2018-12-21T00:00:00Z",51
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4227","SAMEA4884646","PRJEB28495",0.004147,36.9183,"4:NZ_LR135173.1/LR135173.1",5,0,"2018-12-21T00:00:00Z",5
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E1774","SAMEA4884544","PRJEB28495",0.167526,35.2435,"2:NZ_LR135182.1/LR135182.1",157,0,"2018-12-21T00:00:00Z",181
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E1774","SAMEA4884544","PRJEB28495",0.039303,36.8929,"3:NZ_LR135183.1/LR135183.1",40,0,"2018-12-21T00:00:00Z",44
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E1774","SAMEA4884544","PRJEB28495",0.004118,37.1297,"4:NZ_LR135184.1/LR135184.1",4,0,"2018-12-21T00:00:00Z",6
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4413","SAMEA4884693","PRJEB28495",0.172984,35.6154,"2:LR135186.1",0,0,"2018-12-21T00:00:00Z",0
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4413","SAMEA4884693","PRJEB28495",0.009317,30.7824,"3:LR135187.1",0,0,"2018-12-21T00:00:00Z",0
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4413","SAMEA4884693","PRJEB28495",0.004372,36.2763,"4:LR135188.1",0,0,"2018-12-21T00:00:00Z",0
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4413","SAMEA4884693","PRJEB28495",0.004295,36.787,"5:LR135189.1",0,0,"2018-12-21T00:00:00Z",0
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4413","SAMEA4884693","PRJEB28495",0.001981,38.5664,"6:LR135190.1",0,0,"2018-12-21T00:00:00Z",0
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4402","SAMEA4884683","PRJEB28495",0.149005,35.5163,"2:NZ_LR135175.1/LR135175.1",139,0,"2018-12-21T00:00:00Z",158
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4402","SAMEA4884683","PRJEB28495",0.016029,34.0757,"3:NZ_LR135176.1/LR135176.1",20,0,"2018-12-21T00:00:00Z",22
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4402","SAMEA4884683","PRJEB28495",0.010188,35.1786,"4:NZ_LR135177.1/LR135177.1",13,0,"2018-12-21T00:00:00Z",13
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4402","SAMEA4884683","PRJEB28495",0.002056,37.7432,"5:NZ_LR135178.1/LR135178.1",3,0,"2018-12-21T00:00:00Z",3
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E0595","SAMEA4884467","PRJEB28495",0.139885,35.7165,"2:NZ_LR135180.1/LR135180.1",140,0,"2018-12-21T00:00:00Z",155
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4438","SAMEA4884718","PRJEB28495",0.145361,35.9058,"2:NZ_LR135192.1/LR135192.1",133,0,"2018-12-21T00:00:00Z",155
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4438","SAMEA4884718","PRJEB28495",0.064154,35.3072,"3:NZ_LR135193.1/LR135193.1",64,0,"2018-12-21T00:00:00Z",69
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4438","SAMEA4884718","PRJEB28495",0.011208,31.3794,"4:NZ_LR135194.1/LR135194.1",12,0,"2018-12-21T00:00:00Z",13
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4438","SAMEA4884718","PRJEB28495",0.005275,41.1374,"5:NZ_LR135195.1/LR135195.1",7,0,"2018-12-21T00:00:00Z",7
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4438","SAMEA4884718","PRJEB28495",0.001068,31.5543,"6:NZ_LR135196.1/LR135196.1",0,0,"2018-12-21T00:00:00Z",1
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7067","SAMEA4884945","PRJEB28495",0.167946,34.7552,"2:NZ_LR135236.1/LR135236.1",152,0,"2019-01-02T00:00:00Z",182
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7067","SAMEA4884945","PRJEB28495",0.060014,35.7433,"3:NZ_LR135237.1/LR135237.1",60,0,"2019-01-02T00:00:00Z",65
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7067","SAMEA4884945","PRJEB28495",0.055118,35.7215,"4:NZ_LR135238.1/LR135238.1",55,0,"2019-01-02T00:00:00Z",58
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7067","SAMEA4884945","PRJEB28495",0.05196,35.4619,"5:NZ_LR135239.1/LR135239.1",62,0,"2019-01-02T00:00:00Z",72
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7067","SAMEA4884945","PRJEB28495",0.013173,32.9082,"6:NZ_LR135240.1/LR135240.1",13,0,"2019-01-02T00:00:00Z",14
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7067","SAMEA4884945","PRJEB28495",0.009507,31.4926,"7:NZ_LR135241.1/LR135241.1",12,0,"2019-01-02T00:00:00Z",12
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7067","SAMEA4884945","PRJEB28495",0.002947,35.3241,"8:NZ_LR135242.1/LR135242.1",4,0,"2019-01-02T00:00:00Z",4
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6055","SAMEA4884801","PRJEB28495",0.223834,35.2895,"2:NZ_LR135198.1/LR135198.1",202,0,"2019-01-02T00:00:00Z",237
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6055","SAMEA4884801","PRJEB28495",0.054628,35.5495,"3:NZ_LR135199.1/LR135199.1",58,0,"2019-01-02T00:00:00Z",59
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6055","SAMEA4884801","PRJEB28495",0.04106,35.5894,"4:NZ_LR135200.1/LR135200.1",44,0,"2019-01-02T00:00:00Z",49
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6055","SAMEA4884801","PRJEB28495",0.009318,30.7899,"5:NZ_LR135201.1/LR135201.1",12,0,"2019-01-02T00:00:00Z",12
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6055","SAMEA4884801","PRJEB28495",0.001928,38.5373,"6:NZ_LR135202.1/LR135202.1",1,0,"2019-01-02T00:00:00Z",1
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.169998,34.7722,"2:NZ_LR135227.1/LR135227.1",163,0,"2019-01-02T00:00:00Z",191
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.056226,35.6828,"3:NZ_LR135228.1/LR135228.1",57,0,"2019-01-02T00:00:00Z",62
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.050023,32.707,"4:NZ_LR135229.1/LR135229.1",45,0,"2019-01-02T00:00:00Z",51
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.044498,35.7185,"5:NZ_LR135230.1/LR135230.1",51,0,"2019-01-02T00:00:00Z",59
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.00955,32.4503,"6:NZ_LR135231.1/LR135231.1",8,0,"2019-01-02T00:00:00Z",10
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.007165,33.552,"7:NZ_LR135232.1/LR135232.1",9,0,"2019-01-02T00:00:00Z",10
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.002947,35.3241,"8:NZ_LR135233.1/LR135233.1",4,0,"2019-01-02T00:00:00Z",4
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7025","SAMEA4884910","PRJEB28495",0.002056,37.7918,"9:NZ_LR135234.1/LR135234.1",4,0,"2019-01-02T00:00:00Z",4
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7171","SAMEA4885012","PRJEB28495",0.231143,35.1427,"2:NZ_LR135204.1/LR135204.1",221,0,"2019-01-02T00:00:00Z",256
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7171","SAMEA4885012","PRJEB28495",0.050023,32.707,"3:NZ_LR135205.1/LR135205.1",46,0,"2019-01-02T00:00:00Z",49
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7171","SAMEA4885012","PRJEB28495",0.038582,35.3299,"4:NZ_LR135206.1/LR135206.1",51,0,"2019-01-02T00:00:00Z",56
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7171","SAMEA4885012","PRJEB28495",0.029946,34.6757,"5:NZ_LR135207.1/LR135207.1",36,0,"2019-01-02T00:00:00Z",37
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7171","SAMEA4885012","PRJEB28495",0.009317,30.7932,"6:NZ_LR135208.1/LR135208.1",12,0,"2019-01-02T00:00:00Z",12
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7040","SAMEA4884924","PRJEB28495",0.165514,34.6829,"2:NZ_LR135220.1/LR135220.1",151,0,"2019-01-02T00:00:00Z",179
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7040","SAMEA4884924","PRJEB28495",0.114941,36.0185,"3:NZ_LR135221.1/LR135221.1",129,0,"2019-01-02T00:00:00Z",136
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7040","SAMEA4884924","PRJEB28495",0.054563,35.6579,"4:NZ_LR135222.1/LR135222.1",58,0,"2019-01-02T00:00:00Z",61
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7040","SAMEA4884924","PRJEB28495",0.038599,35.3247,"5:NZ_LR135223.1/LR135223.1",50,0,"2019-01-02T00:00:00Z",55
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7040","SAMEA4884924","PRJEB28495",0.015062,33.1032,"6:NZ_LR135224.1/LR135224.1",15,0,"2019-01-02T00:00:00Z",16
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E7040","SAMEA4884924","PRJEB28495",0.009292,30.7792,"7:NZ_LR135225.1/LR135225.1",13,0,"2019-01-02T00:00:00Z",13
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.231651,35.3597,"2:NZ_LR135279.1/LR135279.1",222,0,"2019-01-02T00:00:00Z",254
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.057185,35.4429,"3:NZ_LR135280.1/LR135280.1",61,0,"2019-01-02T00:00:00Z",65
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.039397,35.3529,"4:NZ_LR135281.1/LR135281.1",44,0,"2019-01-02T00:00:00Z",49
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.019928,34.5544,"5:NZ_LR135282.1/LR135282.1",24,0,"2019-01-02T00:00:00Z",25
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.01209,35.5831,"6:NZ_LR135283.1/LR135283.1",16,0,"2019-01-02T00:00:00Z",20
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.004372,36.1619,"7:NZ_LR135284.1/LR135284.1",6,0,"2019-01-02T00:00:00Z",6
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.004305,37.1196,"8:NZ_LR135285.1/LR135285.1",6,0,"2019-01-02T00:00:00Z",6
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6975","SAMEA4884860","PRJEB28495",0.004073,36.1404,"9:NZ_LR135286.1/LR135286.1",4,0,"2019-01-02T00:00:00Z",6
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.148571,35.8832,"2:NZ_LR135259.1/LR135259.1",130,0,"2019-01-02T00:00:00Z",151
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.057778,36.5537,"3:NZ_LR135260.1/LR135260.1",65,0,"2019-01-02T00:00:00Z",72
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.053521,35.3562,"4:NZ_LR135261.1/LR135261.1",55,0,"2019-01-02T00:00:00Z",59
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.009317,30.7932,"5:NZ_LR135262.1/LR135262.1",12,0,"2019-01-02T00:00:00Z",12
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.006525,33.6245,"6:NZ_LR135263.1/LR135263.1",12,0,"2019-01-02T00:00:00Z",12
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.004408,32.5998,"7:NZ_LR135264.1/LR135264.1",6,0,"2019-01-02T00:00:00Z",6
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.004374,36.9913,"8:NZ_LR135265.1/LR135265.1",6,0,"2019-01-02T00:00:00Z",7
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.003848,38.4875,"9:NZ_LR135266.1/LR135266.1",4,0,"2019-01-02T00:00:00Z",4
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.001981,38.5664,"10:NZ_LR135267.1/LR135267.1",2,0,"2019-01-02T00:00:00Z",3
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.001955,37.4936,"11:NZ_LR135268.1/LR135268.1",2,0,"2019-01-02T00:00:00Z",3
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E4457","SAMEA4884735","PRJEB28495",0.001928,38.2261,"12:NZ_LR135269.1/LR135269.1",2,0,"2019-01-02T00:00:00Z",3
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.216239,35.784,"2:NZ_LR135244.1/LR135244.1",191,0,"2019-01-02T00:00:00Z",214
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.117192,33.2599,"3:NZ_LR135245.1/LR135245.1",132,0,"2019-01-02T00:00:00Z",136
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.054563,35.6487,"4:NZ_LR135246.1/LR135246.1",59,0,"2019-01-02T00:00:00Z",61
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.051931,35.4894,"5:NZ_LR135247.1/LR135247.1",63,0,"2019-01-02T00:00:00Z",73
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.037323,32.7332,"6:NZ_LR135248.1/LR135248.1",39,0,"2019-01-02T00:00:00Z",39
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.013173,32.9234,"7:NZ_LR135249.1/LR135249.1",13,0,"2019-01-02T00:00:00Z",14
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.009317,30.8039,"8:NZ_LR135250.1/LR135250.1",12,0,"2019-01-02T00:00:00Z",12
"Enterococcus faecium","Bacteria;Terrabacteria group;Firmicutes","E6988","SAMEA4884873","PRJEB28495",0.005088,32.9206,"9:NZ_LR135251.1/LR135251.1",6,0,"2019-01-02T00:00:00Z",6
